Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2022,15,México,74,Zumpango,60,Nicolás Romero,1,Abeja,2,Cera,0.319,0,77.39,24.689,0
2022,15,México,74,Zumpango,60,Nicolás Romero,1,Abeja,7,Miel,8.131,0,52.6,427.695,0
2022,15,México,74,Zumpango,60,Nicolás Romero,3,Ave,1,Carne,240.905,1.661,39.53,9522.77,145040
2022,15,México,74,Zumpango,60,Nicolás Romero,3,Ave,4,Huevo plato,2.623,0,20.26,53.13,0
2022,15,México,74,Zumpango,60,Nicolás Romero,3,Ave,8,Ganado en pie,310.8,2.143,29.83,9272.63,0
2022,15,México,74,Zumpango,60,Nicolás Romero,4,Bovino,1,Carne,202.22,230.582,95.11,19232.2,0
2022,15,México,74,Zumpango,60,Nicolás Romero,4,Bovino,3,Ganado en pie,370.209,422.131,49.63,18372.1,0
2022,15,México,74,Zumpango,60,Nicolás Romero,4,Bovino,6,Leche,2618.42,0,6.84,17910,0
2022,15,México,74,Zumpango,60,Nicolás Romero,10,Guajolote,1,Carne,12.718,7.472,72.07,916.61,1702
2022,15,México,74,Zumpango,60,Nicolás Romero,10,Guajolote,8,Ganado en pie,17.469,10.264,51.19,894.222,0
2022,15,México,74,Zumpango,60,Nicolás Romero,12,Ovino,1,Carne,38.828,19.65,89.44,3472.67,1976
2022,15,México,74,Zumpango,60,Nicolás Romero,12,Ovino,3,Ganado en pie,74.662,37.784,44.34,3310.53,0
2022,15,México,74,Zumpango,60,Nicolás Romero,14,Porcino,1,Carne,102.844,71.569,56.92,5853.8,1437
2022,15,México,74,Zumpango,60,Nicolás Romero,14,Porcino,3,Ganado en pie,133.861,93.153,37.44,5011.47,0
2022,15,México,74,Zumpango,61,Nopaltepec,3,Ave,1,Carne,911.629,1.667,40.66,37066.2,546930
2022,15,México,74,Zumpango,61,Nopaltepec,3,Ave,4,Huevo plato,14.038,0,21.15,296.91,0
2022,15,México,74,Zumpango,61,Nopaltepec,3,Ave,8,Ganado en pie,1174.51,2.147,30.34,35632.1,0
2022,15,México,74,Zumpango,61,Nopaltepec,4,Bovino,1,Carne,137.629,217.08,96.89,13334.2,0
2022,15,México,74,Zumpango,61,Nopaltepec,4,Bovino,3,Ganado en pie,252.571,398.377,50.61,12782.9,0
2022,15,México,74,Zumpango,61,Nopaltepec,4,Bovino,6,Leche,1585.97,0,7.35,11649.5,0
2022,15,México,74,Zumpango,61,Nopaltepec,6,Caprino,1,Carne,2.613,17.078,76.26,199.263,153
2022,15,México,74,Zumpango,61,Nopaltepec,6,Caprino,3,Ganado en pie,5.13,33.529,37.93,194.605,0
2022,15,México,74,Zumpango,61,Nopaltepec,10,Guajolote,1,Carne,10.051,7.39,72.45,728.169,1360
2022,15,México,74,Zumpango,61,Nopaltepec,10,Guajolote,8,Ganado en pie,13.676,10.056,51.43,703.365,0
2022,15,México,74,Zumpango,61,Nopaltepec,12,Ovino,1,Carne,63.713,19.719,92.9,5918.96,3231
2022,15,México,74,Zumpango,61,Nopaltepec,12,Ovino,3,Ganado en pie,123.621,38.261,45.66,5644.62,0
2022,15,México,74,Zumpango,61,Nopaltepec,14,Porcino,1,Carne,127.486,70.551,56.51,7204.58,1807
2022,15,México,74,Zumpango,61,Nopaltepec,14,Porcino,3,Ganado en pie,167.451,92.668,36.81,6164.17,0
2022,15,México,74,Zumpango,65,Otumba,3,Ave,1,Carne,3215.69,1.774,41.09,132145,1812414
2022,15,México,74,Zumpango,65,Otumba,3,Ave,4,Huevo plato,15.284,0,21.53,329.02,0
2022,15,México,74,Zumpango,65,Otumba,3,Ave,8,Ganado en pie,4152.96,2.291,30.6,127079,0
2022,15,México,74,Zumpango,65,Otumba,4,Bovino,1,Carne,240.881,213.736,98.64,23761.3,0
2022,15,México,74,Zumpango,65,Otumba,4,Bovino,3,Ganado en pie,442.069,392.253,51.89,22937.1,0
2022,15,México,74,Zumpango,65,Otumba,4,Bovino,6,Leche,2822.17,0,7.23,20416.5,0
2022,15,México,74,Zumpango,65,Otumba,6,Caprino,1,Carne,2.975,17.5,76.75,228.321,170
2022,15,México,74,Zumpango,65,Otumba,6,Caprino,3,Ganado en pie,5.888,34.635,37.35,219.943,0
2022,15,México,74,Zumpango,65,Otumba,10,Guajolote,1,Carne,12.579,7.546,71.36,897.63,1667
2022,15,México,74,Zumpango,65,Otumba,10,Guajolote,8,Ganado en pie,17.28,10.366,50.44,871.6,0
2022,15,México,74,Zumpango,65,Otumba,12,Ovino,1,Carne,33.952,19.717,92.49,3140.26,1722
2022,15,México,74,Zumpango,65,Otumba,12,Ovino,3,Ganado en pie,65.313,37.929,45.9,2998.17,0
2022,15,México,74,Zumpango,65,Otumba,14,Porcino,1,Carne,126.344,73.031,55.51,7012.93,1730
2022,15,México,74,Zumpango,65,Otumba,14,Porcino,3,Ganado en pie,167.974,97.095,36.31,6099.73,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,1,Abeja,2,Cera,0.083,0,77.29,6.415,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,1,Abeja,7,Miel,1.736,0,52.33,90.848,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,3,Ave,1,Carne,2575.99,1.665,38.99,100437,1547415
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,3,Ave,4,Huevo plato,43.248,0,21.21,917.45,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,3,Ave,8,Ganado en pie,3330.22,2.152,29.44,98030.1,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,4,Bovino,1,Carne,174.009,219.431,94.76,16488.4,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,4,Bovino,3,Ganado en pie,313.446,395.266,49.96,15658.8,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,4,Bovino,6,Leche,2657.96,0,7.34,19500.7,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,6,Caprino,1,Carne,0.723,16.814,77.33,55.906,43
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,6,Caprino,3,Ganado en pie,1.439,33.465,37.04,53.302,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,10,Guajolote,1,Carne,19.217,7.504,72.21,1387.65,2561
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,10,Guajolote,8,Ganado en pie,26.686,10.42,50.75,1354.36,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,12,Ovino,1,Carne,22.572,20.011,92.24,2082,1128
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,12,Ovino,3,Ganado en pie,43.742,38.778,45.6,1994.66,0
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,14,Porcino,1,Carne,121.583,70.483,56.4,6857.52,1725
2022,15,México,74,Zumpango,75,San Martín de Las Pirámides,14,Porcino,3,Ganado en pie,160.067,92.792,36.48,5839.63,0
2022,15,México,74,Zumpango,81,Tecámac,3,Ave,1,Carne,978.241,1.662,39.83,38962.2,588501
2022,15,México,74,Zumpango,81,Tecámac,3,Ave,4,Huevo plato,862.905,0,21.67,18699.3,0
2022,15,México,74,Zumpango,81,Tecámac,3,Ave,8,Ganado en pie,1262.41,2.145,29.44,37159.1,0
2022,15,México,74,Zumpango,81,Tecámac,4,Bovino,1,Carne,68.727,216.123,96.47,6630.13,0
2022,15,México,74,Zumpango,81,Tecámac,4,Bovino,3,Ganado en pie,125.938,396.031,50.76,6392.75,0
2022,15,México,74,Zumpango,81,Tecámac,4,Bovino,6,Leche,2600.18,0,7.44,19357.8,0
2022,15,México,74,Zumpango,81,Tecámac,6,Caprino,1,Carne,0.205,17.083,76.57,15.696,12
2022,15,México,74,Zumpango,81,Tecámac,6,Caprino,3,Ganado en pie,0.404,33.667,36.25,14.644,0
2022,15,México,74,Zumpango,81,Tecámac,10,Guajolote,1,Carne,5.8,7.305,71.55,414.967,794
2022,15,México,74,Zumpango,81,Tecámac,10,Guajolote,8,Ganado en pie,7.961,10.026,50.49,401.962,0
2022,15,México,74,Zumpango,81,Tecámac,12,Ovino,1,Carne,53.228,20.147,91.8,4886.55,2642
2022,15,México,74,Zumpango,81,Tecámac,12,Ovino,3,Ganado en pie,102.842,38.926,45.35,4663.43,0
2022,15,México,74,Zumpango,81,Tecámac,14,Porcino,1,Carne,139.822,73.052,55.5,7760.53,1914
2022,15,México,74,Zumpango,81,Tecámac,14,Porcino,3,Ganado en pie,184.287,96.284,35.65,6570.25,0
2022,15,México,74,Zumpango,84,Temascalapa,1,Abeja,2,Cera,0.278,0,77.2,21.461,0
2022,15,México,74,Zumpango,84,Temascalapa,1,Abeja,7,Miel,6.694,0,52.6,352.111,0
2022,15,México,74,Zumpango,84,Temascalapa,3,Ave,1,Carne,152.559,1.632,40.02,6104.97,93485
2022,15,México,74,Zumpango,84,Temascalapa,3,Ave,4,Huevo plato,2.326,0,21.3,49.55,0
2022,15,México,74,Zumpango,84,Temascalapa,3,Ave,8,Ganado en pie,200.448,2.144,29.31,5875.25,0
2022,15,México,74,Zumpango,84,Temascalapa,4,Bovino,1,Carne,164.278,212.795,96.02,15773.4,0
2022,15,México,74,Zumpango,84,Temascalapa,4,Bovino,3,Ganado en pie,304.099,393.911,49.67,15103.4,0
2022,15,México,74,Zumpango,84,Temascalapa,4,Bovino,6,Leche,1776.3,0,7.23,12844.4,0
2022,15,México,74,Zumpango,84,Temascalapa,6,Caprino,1,Carne,4.427,17.637,77.52,343.177,251
2022,15,México,74,Zumpango,84,Temascalapa,6,Caprino,3,Ganado en pie,8.659,34.498,38.2,330.766,0
2022,15,México,74,Zumpango,84,Temascalapa,10,Guajolote,1,Carne,20.182,7.244,70.65,1425.88,2786
2022,15,México,74,Zumpango,84,Temascalapa,10,Guajolote,8,Ganado en pie,27.71,9.946,50.66,1403.8,0
2022,15,México,74,Zumpango,84,Temascalapa,12,Ovino,1,Carne,59.828,20.454,90.39,5407.86,2925
2022,15,México,74,Zumpango,84,Temascalapa,12,Ovino,3,Ganado en pie,115.315,39.424,44.73,5158.28,0
2022,15,México,74,Zumpango,84,Temascalapa,14,Porcino,1,Carne,83.704,70.636,56.75,4750.12,1185
2022,15,México,74,Zumpango,84,Temascalapa,14,Porcino,3,Ganado en pie,111.164,93.809,36.27,4032.11,0
2022,15,México,74,Zumpango,91,Teoloyucan,3,Ave,1,Carne,1053.65,1.584,38.86,40943.3,665285
2022,15,México,74,Zumpango,91,Teoloyucan,3,Ave,4,Huevo plato,8.855,0,21.13,187.09,0
2022,15,México,74,Zumpango,91,Teoloyucan,3,Ave,8,Ganado en pie,1360.95,2.046,29.3,39872.2,0
2022,15,México,74,Zumpango,91,Teoloyucan,4,Bovino,1,Carne,363.407,218.262,98.69,35866,0
2022,15,México,74,Zumpango,91,Teoloyucan,4,Bovino,3,Ganado en pie,666.028,400.017,49.34,32863.6,0
2022,15,México,74,Zumpango,91,Teoloyucan,4,Bovino,6,Leche,28519.2,0,7.77,221686,0
2022,15,México,74,Zumpango,91,Teoloyucan,6,Caprino,1,Carne,0.348,17.4,76.1,26.483,20
2022,15,México,74,Zumpango,91,Teoloyucan,6,Caprino,3,Ganado en pie,0.693,34.65,37.84,26.224,0
2022,15,México,74,Zumpango,91,Teoloyucan,10,Guajolote,1,Carne,25.27,7.598,71.69,1811.65,3326
2022,15,México,74,Zumpango,91,Teoloyucan,10,Guajolote,8,Ganado en pie,34.238,10.294,50.86,1741.5,0
2022,15,México,74,Zumpango,91,Teoloyucan,12,Ovino,1,Carne,56.115,20.055,94.87,5323.48,2798
2022,15,México,74,Zumpango,91,Teoloyucan,12,Ovino,3,Ganado en pie,108.7,38.849,46.86,5093.61,0
2022,15,México,74,Zumpango,91,Teoloyucan,14,Porcino,1,Carne,280.094,71.036,56.08,15706.4,3943
2022,15,México,74,Zumpango,91,Teoloyucan,14,Porcino,3,Ganado en pie,372.196,94.394,35.88,13354.8,0
2022,15,México,74,Zumpango,92,Teotihuacán,3,Ave,1,Carne,4961.94,1.713,41.46,205728,2897040
2022,15,México,74,Zumpango,92,Teotihuacán,3,Ave,4,Huevo plato,19.835,0,21.38,424.13,0
2022,15,México,74,Zumpango,92,Teotihuacán,3,Ave,8,Ganado en pie,6408.35,2.212,30.18,193405,0
2022,15,México,74,Zumpango,92,Teotihuacán,4,Bovino,1,Carne,191.193,214.342,96.56,18462.1,0
2022,15,México,74,Zumpango,92,Teotihuacán,4,Bovino,3,Ganado en pie,351.033,393.535,50.33,17668.9,0
2022,15,México,74,Zumpango,92,Teotihuacán,4,Bovino,6,Leche,4878.63,0,7.18,35025.7,0
2022,15,México,74,Zumpango,92,Teotihuacán,6,Caprino,1,Carne,3.213,17.274,76.27,245.06,186
2022,15,México,74,Zumpango,92,Teotihuacán,6,Caprino,3,Ganado en pie,6.314,33.946,37.52,236.929,0
2022,15,México,74,Zumpango,92,Teotihuacán,10,Guajolote,1,Carne,15.34,7.27,71.28,1093.51,2110
2022,15,México,74,Zumpango,92,Teotihuacán,10,Guajolote,8,Ganado en pie,21.094,9.997,50.67,1068.82,0
2022,15,México,74,Zumpango,92,Teotihuacán,12,Ovino,1,Carne,62.239,20.103,93.52,5820.81,3096
2022,15,México,74,Zumpango,92,Teotihuacán,12,Ovino,3,Ganado en pie,121.107,39.117,46.09,5581.61,0
2022,15,México,74,Zumpango,92,Teotihuacán,14,Porcino,1,Carne,203.85,73.698,54.96,11203.7,2766
2022,15,México,74,Zumpango,92,Teotihuacán,14,Porcino,3,Ganado en pie,266.782,96.45,36.6,9763.65,0
2022,15,México,74,Zumpango,95,Tepotzotlán,3,Ave,1,Carne,254.496,1.506,40.44,10293,169036
2022,15,México,74,Zumpango,95,Tepotzotlán,3,Ave,4,Huevo plato,3.194,0,21.79,69.6,0
2022,15,México,74,Zumpango,95,Tepotzotlán,3,Ave,8,Ganado en pie,327.991,1.94,30.19,9900.96,0
2022,15,México,74,Zumpango,95,Tepotzotlán,4,Bovino,1,Carne,141.972,221.831,96,13629,0
2022,15,México,74,Zumpango,95,Tepotzotlán,4,Bovino,3,Ganado en pie,257.322,402.066,50.44,12979.8,0
2022,15,México,74,Zumpango,95,Tepotzotlán,4,Bovino,6,Leche,4219.89,0,7.19,30360.4,0
2022,15,México,74,Zumpango,95,Tepotzotlán,6,Caprino,1,Carne,0.539,17.387,76.34,41.149,31
2022,15,México,74,Zumpango,95,Tepotzotlán,6,Caprino,3,Ganado en pie,1.064,34.323,37.92,40.347,0
2022,15,México,74,Zumpango,95,Tepotzotlán,10,Guajolote,1,Carne,20.439,7.484,71,1451.26,2731
2022,15,México,74,Zumpango,95,Tepotzotlán,10,Guajolote,8,Ganado en pie,27.608,10.109,51.36,1417.99,0
2022,15,México,74,Zumpango,95,Tepotzotlán,12,Ovino,1,Carne,48.659,20.3,94.28,4587.72,2397
2022,15,México,74,Zumpango,95,Tepotzotlán,12,Ovino,3,Ganado en pie,94.399,39.382,46.87,4424.37,0
2022,15,México,74,Zumpango,95,Tepotzotlán,14,Porcino,1,Carne,122.123,71.837,57.6,7033.7,1700
2022,15,México,74,Zumpango,95,Tepotzotlán,14,Porcino,3,Ganado en pie,160.874,94.632,37.83,6086.03,0
2022,15,México,74,Zumpango,96,Tequixquiac,3,Ave,1,Carne,336.839,1.65,40.17,13531.8,204195
2022,15,México,74,Zumpango,96,Tequixquiac,3,Ave,4,Huevo plato,96.74,0,20.97,2028.34,0
2022,15,México,74,Zumpango,96,Tequixquiac,3,Ave,8,Ganado en pie,435.299,2.132,30.53,13287.7,0
2022,15,México,74,Zumpango,96,Tequixquiac,4,Bovino,1,Carne,547.746,215.055,97.56,53438.4,0
2022,15,México,74,Zumpango,96,Tequixquiac,4,Bovino,3,Ganado en pie,1010.64,396.796,50.85,51393.5,0
2022,15,México,74,Zumpango,96,Tequixquiac,4,Bovino,6,Leche,14382.3,0,7.44,107004,0
2022,15,México,74,Zumpango,96,Tequixquiac,6,Caprino,1,Carne,1.06,17.667,76.36,80.94,60
2022,15,México,74,Zumpango,96,Tequixquiac,6,Caprino,3,Ganado en pie,2.096,34.933,37.28,78.142,0
2022,15,México,74,Zumpango,96,Tequixquiac,10,Guajolote,1,Carne,7.281,7.656,70.77,515.309,951
2022,15,México,74,Zumpango,96,Tequixquiac,10,Guajolote,8,Ganado en pie,9.829,10.335,50.18,493.222,0
2022,15,México,74,Zumpango,96,Tequixquiac,12,Ovino,1,Carne,78.815,20.584,93.06,7334.52,3829
2022,15,México,74,Zumpango,96,Tequixquiac,12,Ovino,3,Ganado en pie,152.273,39.768,45.67,6953.81,0
2022,15,México,74,Zumpango,96,Tequixquiac,14,Porcino,1,Carne,93.055,72.08,58.02,5398.7,1291
2022,15,México,74,Zumpango,96,Tequixquiac,14,Porcino,3,Ganado en pie,123.382,95.571,37.26,4597.66,0
2022,15,México,74,Zumpango,100,Tezoyuca,3,Ave,1,Carne,67.669,1.776,39.49,2672.2,38098
2022,15,México,74,Zumpango,100,Tezoyuca,3,Ave,4,Huevo plato,3.114,0,20.91,65.1,0
2022,15,México,74,Zumpango,100,Tezoyuca,3,Ave,8,Ganado en pie,87.414,2.294,29.86,2610.13,0
2022,15,México,74,Zumpango,100,Tezoyuca,4,Bovino,1,Carne,12.012,210.737,95.32,1144.96,0
2022,15,México,74,Zumpango,100,Tezoyuca,4,Bovino,3,Ganado en pie,22.723,398.649,48.11,1093.18,0
2022,15,México,74,Zumpango,100,Tezoyuca,4,Bovino,6,Leche,3165.35,0,7.03,22260.2,0
2022,15,México,74,Zumpango,100,Tezoyuca,10,Guajolote,1,Carne,10.553,7.375,71.51,754.652,1431
2022,15,México,74,Zumpango,100,Tezoyuca,10,Guajolote,8,Ganado en pie,14.462,10.106,51.25,741.225,0
2022,15,México,74,Zumpango,100,Tezoyuca,12,Ovino,1,Carne,17.43,20.506,92.82,1617.93,850
2022,15,México,74,Zumpango,100,Tezoyuca,12,Ovino,3,Ganado en pie,33.741,39.695,46.04,1553.37,0
2022,15,México,74,Zumpango,100,Tezoyuca,14,Porcino,1,Carne,44.075,72.611,55.77,2457.89,607
2022,15,México,74,Zumpango,100,Tezoyuca,14,Porcino,3,Ganado en pie,58.399,96.209,36.12,2109.47,0
2022,15,México,74,Zumpango,104,Tlalnepantla de Baz,14,Porcino,1,Carne,57.76,72.2,56.46,3261,800
2022,15,México,74,Zumpango,104,Tlalnepantla de Baz,14,Porcino,3,Ganado en pie,76.252,95.315,36.72,2799.71,0
2022,15,México,74,Zumpango,108,Tultepec,3,Ave,1,Carne,20.2,1.73,40.32,814.531,11675
2022,15,México,74,Zumpango,108,Tultepec,3,Ave,4,Huevo plato,0.997,0,20.87,20.81,0
2022,15,México,74,Zumpango,108,Tultepec,3,Ave,8,Ganado en pie,26.083,2.234,30.1,785.083,0
2022,15,México,74,Zumpango,108,Tultepec,4,Bovino,1,Carne,25.677,213.975,95.82,2460.49,0
2022,15,México,74,Zumpango,108,Tultepec,4,Bovino,3,Ganado en pie,47.336,394.467,50.38,2384.99,0
2022,15,México,74,Zumpango,108,Tultepec,4,Bovino,6,Leche,1318.89,0,7.01,9238.84,0
2022,15,México,74,Zumpango,108,Tultepec,10,Guajolote,1,Carne,1.718,7.28,72.18,124.008,236
2022,15,México,74,Zumpango,108,Tultepec,10,Guajolote,8,Ganado en pie,2.368,10.034,50.77,120.216,0
2022,15,México,74,Zumpango,108,Tultepec,12,Ovino,1,Carne,2.953,20.226,91.05,268.872,146
2022,15,México,74,Zumpango,108,Tultepec,12,Ovino,3,Ganado en pie,5.718,39.164,44.3,253.282,0
2022,15,México,74,Zumpango,108,Tultepec,14,Porcino,1,Carne,48.088,71.88,56.71,2727.01,669
2022,15,México,74,Zumpango,108,Tultepec,14,Porcino,3,Ganado en pie,63.261,94.561,36.48,2307.72,0
2022,15,México,74,Zumpango,109,Tultitlán,3,Ave,1,Carne,25.177,1.576,40.02,1007.53,15972
2022,15,México,74,Zumpango,109,Tultitlán,3,Ave,4,Huevo plato,0.261,0,22.45,5.86,0
2022,15,México,74,Zumpango,109,Tultitlán,3,Ave,8,Ganado en pie,32.527,2.037,29.72,966.771,0
2022,15,México,74,Zumpango,109,Tultitlán,4,Bovino,1,Carne,23.812,216.473,97.79,2328.66,0
2022,15,México,74,Zumpango,109,Tultitlán,4,Bovino,3,Ganado en pie,43.972,399.745,50.61,2225.37,0
2022,15,México,74,Zumpango,109,Tultitlán,4,Bovino,6,Leche,849.42,0,7.23,6139.66,0
2022,15,México,74,Zumpango,109,Tultitlán,10,Guajolote,1,Carne,2.705,7.331,72.25,195.426,369
2022,15,México,74,Zumpango,109,Tultitlán,10,Guajolote,8,Ganado en pie,3.702,10.033,50.84,188.205,0
2022,15,México,74,Zumpango,109,Tultitlán,12,Ovino,1,Carne,2.549,20.071,92.52,235.842,127
2022,15,México,74,Zumpango,109,Tultitlán,12,Ovino,3,Ganado en pie,4.974,39.165,44.98,223.739,0
2022,15,México,74,Zumpango,109,Tultitlán,14,Porcino,1,Carne,51.469,69.647,57.54,2961.47,739
2022,15,México,74,Zumpango,109,Tultitlán,14,Porcino,3,Ganado en pie,67.877,91.85,37.32,2533.36,0
2022,15,México,74,Zumpango,120,Zumpango,1,Abeja,2,Cera,0.05,0,77.22,3.861,0
2022,15,México,74,Zumpango,120,Zumpango,1,Abeja,7,Miel,1.056,0,52.62,55.566,0
2022,15,México,74,Zumpango,120,Zumpango,3,Ave,1,Carne,16178.2,1.524,40.39,653420,10613835
2022,15,México,74,Zumpango,120,Zumpango,3,Ave,4,Huevo plato,127.869,0,20.67,2642.94,0
2022,15,México,74,Zumpango,120,Zumpango,3,Ave,8,Ganado en pie,20870.3,1.966,29.65,618716,0
2022,15,México,74,Zumpango,120,Zumpango,4,Bovino,1,Carne,212.605,234.663,97.66,20763.1,0
2022,15,México,74,Zumpango,120,Zumpango,4,Bovino,3,Ganado en pie,385.271,425.244,51.68,19910.3,0
2022,15,México,74,Zumpango,120,Zumpango,4,Bovino,6,Leche,31810.7,0,8.04,255607,0
2022,15,México,74,Zumpango,120,Zumpango,6,Caprino,1,Carne,0.54,17.419,77.42,41.805,31
2022,15,México,74,Zumpango,120,Zumpango,6,Caprino,3,Ganado en pie,1.053,33.968,37.82,39.826,0
2022,15,México,74,Zumpango,120,Zumpango,10,Guajolote,1,Carne,2.841,7.87,73.06,207.569,361
2022,15,México,74,Zumpango,120,Zumpango,10,Guajolote,8,Ganado en pie,3.863,10.701,50.94,196.799,0
2022,15,México,74,Zumpango,120,Zumpango,12,Ovino,1,Carne,80.159,19.995,92.54,7417.92,4009
2022,15,México,74,Zumpango,120,Zumpango,12,Ovino,3,Ganado en pie,155.593,38.811,45.32,7051.93,0
2022,15,México,74,Zumpango,120,Zumpango,14,Porcino,1,Carne,1229.17,72.719,56.15,69020.1,16903
2022,15,México,74,Zumpango,120,Zumpango,14,Porcino,3,Ganado en pie,1602.56,94.809,36.51,58511.5,0
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,3,Ave,1,Carne,1147.62,1.667,39.93,45823.4,688608
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,3,Ave,4,Huevo plato,0.568,0,21.11,11.99,0
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,3,Ave,8,Ganado en pie,1486.06,2.158,29.32,43572,0
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,4,Bovino,1,Carne,63.828,218.589,97.89,6248.17,0
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,4,Bovino,3,Ganado en pie,117.257,401.565,50.66,5939.84,0
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,4,Bovino,6,Leche,2043.83,0,7.37,15065.6,0
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,10,Guajolote,1,Carne,13.199,7.478,71.42,942.667,1765
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,10,Guajolote,8,Ganado en pie,18.017,10.208,51.06,919.886,0
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,12,Ovino,1,Carne,7.702,20.322,93.28,718.413,379
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,12,Ovino,3,Ganado en pie,14.886,39.277,45.79,681.585,0
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,14,Porcino,1,Carne,133.462,71.028,57.93,7731.61,1879
2022,15,México,74,Zumpango,121,Cuautitlán Izcalli,14,Porcino,3,Ganado en pie,175.926,93.627,37.73,6637.73,0
2022,15,México,74,Zumpango,125,Tonanitla,3,Ave,1,Carne,12.461,1.575,40.18,500.728,7911
2022,15,México,74,Zumpango,125,Tonanitla,3,Ave,4,Huevo plato,8.926,0,20.81,185.72,0
2022,15,México,74,Zumpango,125,Tonanitla,3,Ave,8,Ganado en pie,16.128,2.039,29.86,481.573,0
2022,15,México,74,Zumpango,125,Tonanitla,4,Bovino,1,Carne,15.212,217.314,97.47,1482.71,0
2022,15,México,74,Zumpango,125,Tonanitla,4,Bovino,3,Ganado en pie,28.047,400.671,49.99,1401.94,0
2022,15,México,74,Zumpango,125,Tonanitla,4,Bovino,6,Leche,1065.71,0,6.84,7289.45,0
2022,15,México,74,Zumpango,125,Tonanitla,10,Guajolote,1,Carne,2.44,7.531,71.56,174.611,324
2022,15,México,74,Zumpango,125,Tonanitla,10,Guajolote,8,Ganado en pie,3.316,10.235,50.33,166.89,0
2022,15,México,74,Zumpango,125,Tonanitla,12,Ovino,1,Carne,7.077,20.22,91.26,645.821,350
2022,15,México,74,Zumpango,125,Tonanitla,12,Ovino,3,Ganado en pie,13.701,39.146,45.13,618.377,0
2022,15,México,74,Zumpango,125,Tonanitla,14,Porcino,1,Carne,10.384,73.645,55.72,578.58,141
2022,15,México,74,Zumpango,125,Tonanitla,14,Porcino,3,Ganado en pie,13.664,96.908,36.48,498.406,0
2022,15,México,75,Texcoco,9,Amecameca,1,Abeja,2,Cera,0.087,0,74.67,6.496,0
2022,15,México,75,Texcoco,9,Amecameca,1,Abeja,7,Miel,12.296,0,54.85,674.427,0
2022,15,México,75,Texcoco,9,Amecameca,3,Ave,1,Carne,1931.93,1.517,40.38,78015.1,1273914
2022,15,México,75,Texcoco,9,Amecameca,3,Ave,4,Huevo plato,378.043,0,21.35,8070.44,0
2022,15,México,75,Texcoco,9,Amecameca,3,Ave,8,Ganado en pie,2480.55,1.947,30.4,75412,0
2022,15,México,75,Texcoco,9,Amecameca,4,Bovino,1,Carne,134.609,213.665,96.34,12968.2,0
2022,15,México,75,Texcoco,9,Amecameca,4,Bovino,3,Ganado en pie,257.138,408.156,48.37,12437.5,0
2022,15,México,75,Texcoco,9,Amecameca,4,Bovino,6,Leche,6914.49,0,7.01,48448.3,0
2022,15,México,75,Texcoco,9,Amecameca,6,Caprino,1,Carne,1.61,17.128,76.63,123.38,94
2022,15,México,75,Texcoco,9,Amecameca,6,Caprino,3,Ganado en pie,3.175,33.777,37.25,118.284,0
2022,15,México,75,Texcoco,9,Amecameca,10,Guajolote,1,Carne,9.183,7.869,72.75,668.074,1167
2022,15,México,75,Texcoco,9,Amecameca,10,Guajolote,8,Ganado en pie,12.434,10.655,51.25,637.209,0
2022,15,México,75,Texcoco,9,Amecameca,12,Ovino,1,Carne,34.265,20.073,91.26,3126.86,1707
2022,15,México,75,Texcoco,9,Amecameca,12,Ovino,3,Ganado en pie,66.508,38.962,44.75,2976.4,0
2022,15,México,75,Texcoco,9,Amecameca,14,Porcino,1,Carne,1782.93,72.512,56.26,100315,24588
2022,15,México,75,Texcoco,9,Amecameca,14,Porcino,3,Ganado en pie,2303.01,93.664,37.75,86939.7,0
2022,15,México,75,Texcoco,11,Atenco,1,Abeja,2,Cera,0.085,0,75.28,6.399,0
